codigo_centro,nombre_centro,tipo_centro,titularidad,municipio,area_territorial,curso,modalidad,nota_media_centro,nota_media_cm,n_presentados,pct_aptos_centro,pct_aptos_cm,nota_media_aptos_centro,nota_media_aptos_cm
28074670,"IES ""juan gris""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Móstoles,Madrid-Sur,2023-2024,Presencial,6.09,6.68,70,90,95.03,6.92,7.41
28076371,"IES ""juan ramon jiménez""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2019-2020,Presencial,6.47,6.51,38,94.74,100,7.23,7.34
28076371,"IES ""juan ramon jiménez""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2020-2021,Presencial,5.9,6.51,36,94.44,66.67,6.92,7.42
28076371,"IES ""juan ramon jiménez""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,6.52,6.49,69,100,93.11,7.12,7.41
28076371,"IES ""juan ramon jiménez""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,6.47,6.76,85,94.12,95.04,7.4,7.5
28076371,"IES ""juan ramon jiménez""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,6.94,6.68,89,100,95.03,7.55,7.41
28041433,"IES ""juana de castilla""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2019-2020,Presencial,6.9,6.51,66,98.48,100,7.15,7.34
28041433,"IES ""juana de castilla""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2020-2021,Presencial,6.1,6.51,57,92.98,66.67,6.99,7.42
28041433,"IES ""juana de castilla""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,6.27,6.49,49,95.92,93.11,7.02,7.41
28041433,"IES ""juana de castilla""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,6.85,6.76,77,96.1,95.04,7.51,7.5
28041433,"IES ""juana de castilla""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,6.61,6.68,51,96.08,95.03,7.5,7.41
28039797,"IES ""julio caro baroja""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2019-2020,Presencial,6.42,6.51,34,94.12,100,7.29,7.34
28039797,"IES ""julio caro baroja""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2020-2021,Presencial,6.1,6.51,43,95.35,66.67,7.4,7.42
28039797,"IES ""julio caro baroja""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2021-2022,Presencial,6.21,6.49,24,95.83,93.11,7.24,7.41
28039797,"IES ""julio caro baroja""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2022-2023,Presencial,6.15,6.76,26,92.31,95.04,7.28,7.5
28039797,"IES ""julio caro baroja""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2023-2024,Presencial,5.88,6.68,18,88.89,95.03,7.09,7.41
28040799,"IES ""julio palacios""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,San Sebastián de los Reyes,Madrid-Norte,2019-2020,Presencial,6.03,6.51,27,96.3,100,6.73,7.34
28040799,"IES ""julio palacios""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,San Sebastián de los Reyes,Madrid-Norte,2020-2021,Presencial,6.43,6.51,20,100,66.67,7.4,7.42
28040799,"IES ""julio palacios""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,San Sebastián de los Reyes,Madrid-Norte,2021-2022,Presencial,6.64,6.49,22,100,93.11,7.37,7.41
28040799,"IES ""julio palacios""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,San Sebastián de los Reyes,Madrid-Norte,2022-2023,Presencial,6.38,6.76,31,93.55,95.04,7.42,7.5
28040799,"IES ""julio palacios""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,San Sebastián de los Reyes,Madrid-Norte,2023-2024,Presencial,5.98,6.68,29,89.66,95.03,6.72,7.41
28039864,"IES ""julio verne""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2019-2020,Presencial,5.9,6.51,51,88.24,100,6.99,7.34
28039864,"IES ""julio verne""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2020-2021,Presencial,5.77,6.51,38,97.37,66.67,6.86,7.42
28039864,"IES ""julio verne""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2021-2022,Presencial,5.84,6.49,55,83.64,93.11,7.18,7.41
28039864,"IES ""julio verne""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2022-2023,Presencial,5.77,6.76,56,82.14,95.04,7.12,7.5
28039864,"IES ""julio verne""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2023-2024,Presencial,6.44,6.68,43,88.37,95.03,7.32,7.41
28036978,"IES ""la arboleda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcorcón,Madrid-Sur,2019-2020,Presencial,4.94,6.51,29,62.07,100,7.04,7.34
28036978,"IES ""la arboleda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcorcón,Madrid-Sur,2020-2021,Presencial,5.31,6.51,17,88.24,66.67,7.09,7.42
28036978,"IES ""la arboleda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcorcón,Madrid-Sur,2021-2022,Presencial,5.29,6.49,19,94.74,93.11,6.9,7.41
28036978,"IES ""la arboleda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcorcón,Madrid-Sur,2022-2023,Presencial,5.95,6.76,23,86.96,95.04,7.31,7.5
28036978,"IES ""la arboleda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcorcón,Madrid-Sur,2023-2024,Presencial,5.68,6.68,30,86.67,95.03,7.21,7.41
28035342,"IES ""la dehesilla""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Cercedilla,Madrid-Oeste,2019-2020,Presencial,6.3,6.51,53,90.57,100,7.21,7.34
28035342,"IES ""la dehesilla""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Cercedilla,Madrid-Oeste,2020-2021,Presencial,6.01,6.51,56,89.29,66.67,7.19,7.42
28035342,"IES ""la dehesilla""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Cercedilla,Madrid-Oeste,2021-2022,Presencial,5.91,6.49,65,93.85,93.11,7.08,7.41
28035342,"IES ""la dehesilla""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Cercedilla,Madrid-Oeste,2022-2023,Presencial,6.51,6.76,58,98.28,95.04,7.08,7.5
28035342,"IES ""la dehesilla""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Cercedilla,Madrid-Oeste,2023-2024,Presencial,6.7,6.68,52,96.15,95.03,7.55,7.41
28028453,"IES ""la estrella""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2019-2020,Presencial,6.93,6.51,126,95.24,100,7.32,7.34
28028453,"IES ""la estrella""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2020-2021,Presencial,6.96,6.51,119,98.32,66.67,7.52,7.42
28028453,"IES ""la estrella""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,7.26,6.49,120,97.5,93.11,7.74,7.41
28028453,"IES ""la estrella""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,7.24,6.76,123,95.93,95.04,7.77,7.5
28028453,"IES ""la estrella""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,7.37,6.68,153,97.39,95.03,7.66,7.41
28038872,"IES ""la fortuna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2019-2020,Presencial,5.42,6.51,24,79.17,100,6.82,7.34
28038872,"IES ""la fortuna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2020-2021,Presencial,5.49,6.51,25,92,66.67,6.57,7.42
28038872,"IES ""la fortuna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2021-2022,Presencial,5.84,6.49,39,92.31,93.11,6.91,7.41
28038872,"IES ""la fortuna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2022-2023,Presencial,6.86,6.76,22,100,95.04,7.44,7.5
28038872,"IES ""la fortuna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2023-2024,Presencial,6.57,6.68,33,100,95.03,7.03,7.41
28041482,"IES ""la laguna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Parla,Madrid-Sur,2019-2020,Presencial,6.08,6.51,34,85.29,100,6.93,7.34
28041482,"IES ""la laguna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Parla,Madrid-Sur,2020-2021,Presencial,6.08,6.51,48,89.58,66.67,7.35,7.42
28041482,"IES ""la laguna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Parla,Madrid-Sur,2021-2022,Presencial,5.62,6.49,60,83.33,93.11,6.95,7.41
28041482,"IES ""la laguna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Parla,Madrid-Sur,2022-2023,Presencial,5.99,6.76,39,82.05,95.04,7.25,7.5
28041482,"IES ""la laguna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Parla,Madrid-Sur,2023-2024,Presencial,6.18,6.68,63,95.24,95.03,7.06,7.41
28036981,"IES ""la poveda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Arganda del Rey,Madrid-Este,2019-2020,Presencial,5.84,6.51,40,80,100,7.37,7.34
28036981,"IES ""la poveda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Arganda del Rey,Madrid-Este,2020-2021,Presencial,5.29,6.51,50,84,66.67,6.6,7.42
28036981,"IES ""la poveda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Arganda del Rey,Madrid-Este,2021-2022,Presencial,6.01,6.49,38,92.11,93.11,7.01,7.41
28036981,"IES ""la poveda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Arganda del Rey,Madrid-Este,2022-2023,Presencial,6.02,6.76,47,89.36,95.04,7.02,7.5
28036981,"IES ""la poveda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Arganda del Rey,Madrid-Este,2023-2024,Presencial,5.43,6.68,52,80.77,95.03,6.85,7.41
28072107,"IES ""la senda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Getafe,Madrid-Sur,2019-2020,Presencial,6.82,6.51,110,95.45,100,7.37,7.34
28072107,"IES ""la senda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Getafe,Madrid-Sur,2020-2021,Presencial,7.01,6.51,89,98.88,66.67,7.66,7.42
28072107,"IES ""la senda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Getafe,Madrid-Sur,2021-2022,Presencial,7.2,6.49,95,96.84,93.11,7.87,7.41
28072107,"IES ""la senda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Getafe,Madrid-Sur,2022-2023,Presencial,6.99,6.76,95,95.79,95.04,7.58,7.5
28072107,"IES ""la senda""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Getafe,Madrid-Sur,2023-2024,Presencial,6.89,6.68,100,96,95.03,7.38,7.41
28038860,"IES ""la serna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2019-2020,Presencial,6.65,6.51,128,92.97,100,7.31,7.34
28038860,"IES ""la serna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2020-2021,Presencial,6.6,6.51,90,96.67,66.67,7.32,7.42
28038860,"IES ""la serna""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2021-2022,Presencial,6.36,6.49,88,93.18,93.11,7.32,7.41
